Date,Close/Last
06/07/2016,4961.75
06/06/2016,4968.71
06/03/2016,4942.52
06/02/2016,4971.36
06/01/2016,4952.25
05/31/2016,4948.05
05/27/2016,4933.5
05/26/2016,4901.77
05/25/2016,4894.89
05/24/2016,4861.06
05/23/2016,4765.78
05/20/2016,4769.56
05/19/2016,4712.53
05/18/2016,4739.12
05/17/2016,4715.73
05/16/2016,4775.46
05/13/2016,4717.68
05/12/2016,4737.33
05/11/2016,4760.69
05/10/2016,4809.88
05/09/2016,4750.21
05/06/2016,4736.16
05/05/2016,4717.09
05/04/2016,4725.64
05/03/2016,4763.22
05/02/2016,4817.59
04/29/2016,4775.36
04/28/2016,4805.29
04/27/2016,4863.14
04/26/2016,4888.28
04/25/2016,4895.79
04/22/2016,4906.23
04/21/2016,4945.89
04/20/2016,4948.13
04/19/2016,4940.33
04/18/2016,4960.02
04/15/2016,4938.22
04/14/2016,4945.89
04/13/2016,4947.42
04/12/2016,4872.09
04/11/2016,4833.4
04/08/2016,4850.69
04/07/2016,4848.37
04/06/2016,4920.72
04/05/2016,4843.93
04/04/2016,4891.8
04/01/2016,4914.54
03/31/2016,4869.85
03/30/2016,4869.29
03/29/2016,4846.62
03/28/2016,4766.79
03/24/2016,4773.5
03/23/2016,4768.86
03/22/2016,4821.66
03/21/2016,4808.87
03/18/2016,4795.65
03/17/2016,4774.99
03/16/2016,4763.97
03/15/2016,4728.67
03/14/2016,4750.28
03/11/2016,4748.47
03/10/2016,4662.16
03/09/2016,4674.38
03/08/2016,4648.82
03/07/2016,4708.25
03/04/2016,4717.02
03/03/2016,4707.42
03/02/2016,4703.42
03/01/2016,4689.6
02/29/2016,4557.95
02/26/2016,4590.47
02/25/2016,4582.2
02/24/2016,4542.61
02/23/2016,4503.58
02/22/2016,4570.61
02/19/2016,4504.43
02/18/2016,4487.54
02/17/2016,4534.06
02/16/2016,4435.96
02/12/2016,4337.51
02/11/2016,4266.84
02/10/2016,4283.59
02/09/2016,4268.76
02/08/2016,4283.75
02/05/2016,4363.14
02/04/2016,4509.56
02/03/2016,4504.24
02/02/2016,4516.95
02/01/2016,4620.37
01/29/2016,4613.95
01/28/2016,4506.68
01/27/2016,4468.17
01/26/2016,4567.67
01/25/2016,4518.49
01/22/2016,4591.18
01/21/2016,4472.06
01/20/2016,4471.69
01/19/2016,4476.95
01/15/2016,4488.42
01/14/2016,4615
01/13/2016,4526.06
01/12/2016,4685.92
01/11/2016,4637.99
01/08/2016,4643.63
01/07/2016,4689.43
01/06/2016,4835.76
01/05/2016,4891.43
01/04/2016,4903.09
12/31/2015,5007.41
12/30/2015,5065.85
12/29/2015,5107.94
12/28/2015,5040.99
12/25/2015,5048.49
12/24/2015,5048.49
12/23/2015,5045.93
12/22/2015,5001.11
12/21/2015,4968.92
12/18/2015,4923.08
12/17/2015,5002.55
12/16/2015,5071.13
12/15/2015,4995.36
12/14/2015,4952.23
12/11/2015,4933.47
12/10/2015,5045.17
12/09/2015,5022.87
12/08/2015,5098.24
12/07/2015,5101.81
12/04/2015,5142.27
12/03/2015,5037.53
12/02/2015,5123.22
12/01/2015,5156.31
11/30/2015,5108.67
11/27/2015,5127.52
11/26/2015,5116.14
11/25/2015,5116.14
11/24/2015,5102.81
11/23/2015,5102.48
11/20/2015,5104.92
11/19/2015,5073.64
11/18/2015,5075.2
11/17/2015,4986.02
11/16/2015,4984.62
11/13/2015,4927.88
11/12/2015,5005.08
11/11/2015,5067.02
11/10/2015,5083.24
11/09/2015,5095.3
11/06/2015,5147.12
11/05/2015,5127.74
11/04/2015,5142.48
11/03/2015,5145.13
11/02/2015,5127.15
10/30/2015,5053.75
10/29/2015,5074.27
10/28/2015,5095.69
10/27/2015,5030.15
10/26/2015,5034.7
10/23/2015,5031.86
10/22/2015,4920.05
10/21/2015,4840.12
10/20/2015,4880.97
10/19/2015,4905.47
10/16/2015,4886.69
10/15/2015,4870.1
10/14/2015,4782.85
10/13/2015,4796.61
10/12/2015,4838.64
10/09/2015,4830.47
10/08/2015,4810.79
10/07/2015,4791.15
10/06/2015,4748.36
10/05/2015,4781.26
10/02/2015,4707.78
10/01/2015,4627.08
09/30/2015,4620.16
09/29/2015,4517.32
09/28/2015,4543.97
09/25/2015,4686.5
09/24/2015,4734.48
09/23/2015,4752.74
09/22/2015,4756.72
09/21/2015,4828.95
09/18/2015,4827.23
09/17/2015,4893.95
09/16/2015,4889.24
09/15/2015,4860.52
09/14/2015,4805.76
09/11/2015,4822.34
09/10/2015,4796.25
09/09/2015,4756.53
09/08/2015,4811.93
09/07/2015,4683.92
09/04/2015,4683.92
09/03/2015,4733.5
09/02/2015,4749.98
09/01/2015,4636.1
